MEGYE,OEVK,TELEPÜLÉS,SZAVAZÓKÖR
Budapest,08,Budapest XIV,061
Budapest,13,Budapest XIV,062
Budapest,13,Budapest XIV,063
Budapest,08,Budapest XIV,064
Budapest,13,Budapest XIV,065
Budapest,08,Budapest XIV,066
Budapest,08,Budapest XIV,067
Budapest,08,Budapest XIV,068
Budapest,08,Budapest XIV,069
Budapest,08,Budapest XIV,070
Budapest,08,Budapest XIV,071
Budapest,08,Budapest XIV,072
Budapest,08,Budapest XIV,073
Budapest,08,Budapest XIV,074
Budapest,08,Budapest XIV,075
Budapest,08,Budapest XIV,076
Budapest,12,Budapest XV,001
Budapest,12,Budapest XV,002
Budapest,12,Budapest XV,003
Budapest,12,Budapest XV,004
Budapest,12,Budapest XV,005
Budapest,12,Budapest XV,006
Budapest,12,Budapest XV,007
Budapest,12,Budapest XV,008
Budapest,12,Budapest XV,009
Budapest,12,Budapest XV,010
Budapest,12,Budapest XV,011
Budapest,12,Budapest XV,012
Budapest,12,Budapest XV,013
Budapest,12,Budapest XV,014
Budapest,12,Budapest XV,015
Budapest,12,Budapest XV,016
Budapest,12,Budapest XV,017
Budapest,12,Budapest XV,018
Budapest,12,Budapest XV,019
Budapest,12,Budapest XV,020
Budapest,12,Budapest XV,021
Budapest,12,Budapest XV,022
Budapest,12,Budapest XV,023
Budapest,12,Budapest XV,024
Budapest,12,Budapest XV,025
Budapest,12,Budapest XV,026
Budapest,12,Budapest XV,027
Budapest,12,Budapest XV,028
Budapest,12,Budapest XV,029
Budapest,12,Budapest XV,030
Budapest,12,Budapest XV,031
Budapest,12,Budapest XV,032
Budapest,12,Budapest XV,033
Budapest,12,Budapest XV,034
Budapest,12,Budapest XV,035
Budapest,12,Budapest XV,036
Budapest,12,Budapest XV,037
Budapest,12,Budapest XV,038
Budapest,12,Budapest XV,039
Budapest,12,Budapest XV,040
Budapest,12,Budapest XV,041
Budapest,12,Budapest XV,042
Budapest,12,Budapest XV,043
Budapest,12,Budapest XV,044
Budapest,12,Budapest XV,045
Budapest,12,Budapest XV,046
Budapest,12,Budapest XV,047
Budapest,12,Budapest XV,048
Budapest,12,Budapest XV,049
Budapest,12,Budapest XV,050
Budapest,12,Budapest XV,051
Budapest,12,Budapest XV,052
Budapest,12,Budapest XV,053
Budapest,12,Budapest XV,054
Budapest,12,Budapest XV,055
Budapest,12,Budapest XV,056
Budapest,12,Budapest XV,057
Budapest,12,Budapest XV,058
Budapest,12,Budapest XV,059
Budapest,12,Budapest XV,060
Budapest,12,Budapest XV,061
Budapest,12,Budapest XV,062
Budapest,12,Budapest XV,063
Budapest,12,Budapest XV,064
Budapest,12,Budapest XV,065
Budapest,12,Budapest XV,066
Budapest,12,Budapest XV,067
Budapest,12,Budapest XV,068
Budapest,12,Budapest XV,069
Budapest,12,Budapest XV,070
Budapest,13,Budapest XVI,001
Budapest,13,Budapest XVI,002
Budapest,13,Budapest XVI,003
Budapest,13,Budapest XVI,004
Budapest,13,Budapest XVI,005
Budapest,13,Budapest XVI,006
Budapest,13,Budapest XVI,007
Budapest,13,Budapest XVI,008
Budapest,13,Budapest XVI,009
Budapest,13,Budapest XVI,010
Budapest,13,Budapest XVI,011
Budapest,13,Budapest XVI,012
Budapest,13,Budapest XVI,013
Budapest,13,Budapest XVI,014
Budapest,13,Budapest XVI,015
Budapest,13,Budapest XVI,016
Budapest,13,Budapest XVI,017
Budapest,13,Budapest XVI,018
Budapest,13,Budapest XVI,019
Budapest,13,Budapest XVI,020
Budapest,13,Budapest XVI,021
Budapest,13,Budapest XVI,022
Budapest,13,Budapest XVI,023
Budapest,13,Budapest XVI,024
Budapest,13,Budapest XVI,025
Budapest,13,Budapest XVI,026
Budapest,13,Budapest XVI,027
Budapest,13,Budapest XVI,028
Budapest,13,Budapest XVI,029
Budapest,13,Budapest XVI,030
Budapest,13,Budapest XVI,031
Budapest,13,Budapest XVI,032
Budapest,13,Budapest XVI,033
Budapest,13,Budapest XVI,034
Budapest,13,Budapest XVI,035
Budapest,13,Budapest XVI,036
Budapest,13,Budapest XVI,037
Budapest,13,Budapest XVI,038
Budapest,13,Budapest XVI,039
Budapest,13,Budapest XVI,040
Budapest,13,Budapest XVI,041
Budapest,13,Budapest XVI,042
Budapest,13,Budapest XVI,043
Budapest,13,Budapest XVI,044
Budapest,13,Budapest XVI,045
Budapest,13,Budapest XVI,046
Budapest,13,Budapest XVI,047
Budapest,13,Budapest XVI,048
Budapest,13,Budapest XVI,049
Budapest,13,Budapest XVI,050
Budapest,13,Budapest XVI,051
Budapest,13,Budapest XVI,052
Budapest,13,Budapest XVI,053
Budapest,13,Budapest XVI,054
Budapest,13,Budapest XVI,055
Budapest,13,Budapest XVI,056
Budapest,13,Budapest XVI,057
Budapest,13,Budapest XVI,058
Budapest,13,Budapest XVI,059
Budapest,13,Budapest XVI,060
Budapest,13,Budapest XVI,061
Budapest,13,Budapest XVI,062
Budapest,14,Budapest XVII,001
Budapest,14,Budapest XVII,002
Budapest,14,Budapest XVII,003
Budapest,14,Budapest XVII,004
Budapest,14,Budapest XVII,005
Budapest,14,Budapest XVII,006
Budapest,14,Budapest XVII,007
Budapest,14,Budapest XVII,008
Budapest,14,Budapest XVII,009
Budapest,14,Budapest XVII,010
Budapest,14,Budapest XVII,011
Budapest,14,Budapest XVII,012
Budapest,14,Budapest XVII,013
Budapest,14,Budapest XVII,014
Budapest,14,Budapest XVII,015
Budapest,14,Budapest XVII,016
Budapest,14,Budapest XVII,017
Budapest,14,Budapest XVII,018
Budapest,14,Budapest XVII,019
Budapest,14,Budapest XVII,020
Budapest,14,Budapest XVII,021
Budapest,14,Budapest XVII,022
Budapest,14,Budapest XVII,023
Budapest,14,Budapest XVII,024
Budapest,14,Budapest XVII,025
Budapest,14,Budapest XVII,026
Budapest,14,Budapest XVII,027
Budapest,14,Budapest XVII,028
Budapest,14,Budapest XVII,029
Budapest,14,Budapest XVII,030
Budapest,14,Budapest XVII,031
Budapest,14,Budapest XVII,032
Budapest,14,Budapest XVII,033
Budapest,14,Budapest XVII,034
Budapest,14,Budapest XVII,035
Budapest,14,Budapest XVII,036
Budapest,14,Budapest XVII,037
Budapest,14,Budapest XVII,038
Budapest,14,Budapest XVII,039
Budapest,14,Budapest XVII,040
Budapest,14,Budapest XVII,041
Budapest,14,Budapest XVII,042
Budapest,14,Budapest XVII,043
Budapest,14,Budapest XVII,044
Budapest,14,Budapest XVII,045
Budapest,14,Budapest XVII,046
Budapest,14,Budapest XVII,047
Budapest,14,Budapest XVII,048
Budapest,14,Budapest XVII,049
Budapest,14,Budapest XVII,050
Budapest,14,Budapest XVII,051
Budapest,14,Budapest XVII,052
Budapest,14,Budapest XVII,053
Budapest,14,Budapest XVII,054
Budapest,14,Budapest XVII,055
Budapest,14,Budapest XVII,056
Budapest,14,Budapest XVII,057
Budapest,14,Budapest XVII,058
Budapest,14,Budapest XVII,059
Budapest,14,Budapest XVII,060
Budapest,14,Budapest XVII,061
Budapest,14,Budapest XVII,062
Budapest,14,Budapest XVII,063
Budapest,14,Budapest XVII,064
Budapest,14,Budapest XVII,065
Budapest,14,Budapest XVII,066
Budapest,14,Budapest XVII,067
Budapest,14,Budapest XVII,068
Budapest,14,Budapest XVII,069
Budapest,14,Budapest XVII,070
Budapest,14,Budapest XVII,071
Budapest,14,Budapest XVII,072
Budapest,14,Budapest XVII,073
Budapest,14,Budapest XVII,074
Budapest,14,Budapest XVII,075
Budapest,14,Budapest XVII,076
Budapest,15,Budapest XVIII,001
Budapest,15,Budapest XVIII,002
Budapest,15,Budapest XVIII,003
Budapest,15,Budapest XVIII,004
Budapest,15,Budapest XVIII,005
Budapest,15,Budapest XVIII,006
Budapest,15,Budapest XVIII,007
Budapest,15,Budapest XVIII,008
Budapest,15,Budapest XVIII,009
Budapest,15,Budapest XVIII,010
Budapest,15,Budapest XVIII,011
Budapest,15,Budapest XVIII,012
Budapest,15,Budapest XVIII,013
Budapest,15,Budapest XVIII,014
Budapest,15,Budapest XVIII,015
Budapest,15,Budapest XVIII,016
Budapest,15,Budapest XVIII,017
Budapest,15,Budapest XVIII,018
Budapest,15,Budapest XVIII,019
Budapest,15,Budapest XVIII,020
Budapest,15,Budapest XVIII,021
Budapest,15,Budapest XVIII,022
Budapest,15,Budapest XVIII,023
Budapest,15,Budapest XVIII,024
Budapest,15,Budapest XVIII,025
Budapest,15,Budapest XVIII,026
Budapest,15,Budapest XVIII,027
Budapest,15,Budapest XVIII,028
Budapest,15,Budapest XVIII,029
Budapest,15,Budapest XVIII,030
Budapest,15,Budapest XVIII,031
Budapest,15,Budapest XVIII,032
Budapest,15,Budapest XVIII,033
Budapest,15,Budapest XVIII,034
Budapest,15,Budapest XVIII,035
Budapest,15,Budapest XVIII,036
Budapest,15,Budapest XVIII,037
Budapest,15,Budapest XVIII,038
Budapest,15,Budapest XVIII,039
Budapest,15,Budapest XVIII,040
Budapest,15,Budapest XVIII,041
Budapest,15,Budapest XVIII,042
Budapest,15,Budapest XVIII,043
Budapest,15,Budapest XVIII,044
Budapest,15,Budapest XVIII,045
Budapest,15,Budapest XVIII,046
Budapest,15,Budapest XVIII,047
Budapest,15,Budapest XVIII,048
Budapest,15,Budapest XVIII,049
Budapest,15,Budapest XVIII,050
Budapest,15,Budapest XVIII,051
Budapest,15,Budapest XVIII,052
Budapest,15,Budapest XVIII,053
Budapest,15,Budapest XVIII,054
Budapest,15,Budapest XVIII,055
Budapest,15,Budapest XVIII,056
Budapest,15,Budapest XVIII,057
Budapest,15,Budapest XVIII,058
Budapest,15,Budapest XVIII,059
Budapest,15,Budapest XVIII,060
Budapest,15,Budapest XVIII,061
Budapest,15,Budapest XVIII,062
Budapest,15,Budapest XVIII,063
Budapest,15,Budapest XVIII,064
Budapest,15,Budapest XVIII,065
Budapest,15,Budapest XVIII,066
Budapest,15,Budapest XVIII,067
Budapest,15,Budapest XVIII,068
Budapest,15,Budapest XVIII,069
Budapest,15,Budapest XVIII,070
Budapest,15,Budapest XVIII,071
Budapest,15,Budapest XVIII,072
Budapest,15,Budapest XVIII,073
Budapest,15,Budapest XVIII,074
Budapest,15,Budapest XVIII,075
Budapest,15,Budapest XVIII,076
Budapest,09,Budapest XIX,001
Budapest,09,Budapest XIX,002
Budapest,09,Budapest XIX,003
Budapest,09,Budapest XIX,004
Budapest,09,Budapest XIX,005
Budapest,09,Budapest XIX,006
Budapest,09,Budapest XIX,007
Budapest,09,Budapest XIX,008
Budapest,09,Budapest XIX,009
Budapest,09,Budapest XIX,010
Budapest,09,Budapest XIX,011
Budapest,09,Budapest XIX,012
Budapest,09,Budapest XIX,013
Budapest,09,Budapest XIX,014
Budapest,09,Budapest XIX,015
Budapest,09,Budapest XIX,016
Budapest,09,Budapest XIX,017
Budapest,09,Budapest XIX,018
Budapest,09,Budapest XIX,019
Budapest,09,Budapest XIX,020
Budapest,09,Budapest XIX,021
Budapest,09,Budapest XIX,022
Budapest,16,Budapest XIX,023
Budapest,16,Budapest XIX,024
Budapest,16,Budapest XIX,025
Budapest,16,Budapest XIX,026
Budapest,16,Budapest XIX,027
Budapest,16,Budapest XIX,028
Budapest,16,Budapest XIX,029
Budapest,16,Budapest XIX,030
Budapest,16,Budapest XIX,031
Budapest,16,Budapest XIX,032
Budapest,16,Budapest XIX,033
Budapest,16,Budapest XIX,034
Budapest,16,Budapest XIX,035
Budapest,16,Budapest XIX,036
Budapest,16,Budapest XIX,037
Budapest,16,Budapest XIX,038
Budapest,16,Budapest XIX,039
Budapest,16,Budapest XIX,040
Budapest,16,Budapest XIX,041
Budapest,16,Budapest XIX,042
Budapest,09,Budapest XIX,043
Budapest,16,Budapest XX,001
Budapest,16,Budapest XX,002
Budapest,16,Budapest XX,003
Budapest,16,Budapest XX,004
Budapest,16,Budapest XX,005
Budapest,16,Budapest XX,006
Budapest,16,Budapest XX,007
Budapest,16,Budapest XX,008
Budapest,16,Budapest XX,009
Budapest,16,Budapest XX,010
Budapest,16,Budapest XX,011
Budapest,16,Budapest XX,012
Budapest,16,Budapest XX,013
Budapest,16,Budapest XX,014
Budapest,16,Budapest XX,015
Budapest,16,Budapest XX,016
Budapest,16,Budapest XX,017
Budapest,16,Budapest XX,018
Budapest,16,Budapest XX,019
Budapest,16,Budapest XX,020
Budapest,16,Budapest XX,021
Budapest,16,Budapest XX,022
Budapest,16,Budapest XX,023
Budapest,16,Budapest XX,024
Budapest,16,Budapest XX,025
Budapest,16,Budapest XX,026
Budapest,16,Budapest XX,027
Budapest,16,Budapest XX,028
Budapest,16,Budapest XX,029
Budapest,16,Budapest XX,030
Budapest,16,Budapest XX,031
Budapest,16,Budapest XX,032
Budapest,16,Budapest XX,033
Budapest,16,Budapest XX,034
Budapest,16,Budapest XX,035
Budapest,16,Budapest XX,036
Budapest,16,Budapest XX,037
Budapest,16,Budapest XX,038
Budapest,16,Budapest XX,039
Budapest,16,Budapest XX,040
Budapest,16,Budapest XX,041
Budapest,16,Budapest XX,042
Budapest,16,Budapest XX,043
Budapest,16,Budapest XX,044
Budapest,16,Budapest XX,045
Budapest,16,Budapest XX,046
Budapest,16,Budapest XX,047
Budapest,16,Budapest XX,048
Budapest,16,Budapest XX,049
Budapest,16,Budapest XX,050
Budapest,16,Budapest XX,051
Budapest,16,Budapest XX,052
Budapest,16,Budapest XX,053
Budapest,16,Budapest XX,054
Budapest,16,Budapest XX,055
Budapest,16,Budapest XX,056
Budapest,16,Budapest XX,057
Budapest,16,Budapest XX,058
Budapest,16,Budapest XX,059
Budapest,16,Budapest XX,060
Budapest,16,Budapest XX,061
Budapest,16,Budapest XX,062
Budapest,17,Budapest XXI,001
Budapest,17,Budapest XXI,002
Budapest,17,Budapest XXI,003
Budapest,17,Budapest XXI,004
Budapest,17,Budapest XXI,005
Budapest,17,Budapest XXI,006
Budapest,17,Budapest XXI,007
Budapest,17,Budapest XXI,008
Budapest,17,Budapest XXI,009
Budapest,17,Budapest XXI,010
Budapest,17,Budapest XXI,011
Budapest,17,Budapest XXI,012
Budapest,17,Budapest XXI,013
Budapest,17,Budapest XXI,014
Budapest,17,Budapest XXI,015
Budapest,17,Budapest XXI,016
Budapest,17,Budapest XXI,017
Budapest,17,Budapest XXI,018
Budapest,17,Budapest XXI,019
Budapest,17,Budapest XXI,020
Budapest,17,Budapest XXI,021
Budapest,17,Budapest XXI,022
Budapest,17,Budapest XXI,023
Budapest,17,Budapest XXI,024
Budapest,17,Budapest XXI,025
Budapest,17,Budapest XXI,026
Budapest,17,Budapest XXI,027
Budapest,17,Budapest XXI,028
Budapest,17,Budapest XXI,029
Budapest,17,Budapest XXI,030
Budapest,17,Budapest XXI,031
Budapest,17,Budapest XXI,032
Budapest,17,Budapest XXI,033
Budapest,17,Budapest XXI,034
Budapest,17,Budapest XXI,035
Budapest,17,Budapest XXI,036
Budapest,17,Budapest XXI,037
Budapest,17,Budapest XXI,038
Budapest,17,Budapest XXI,039
Budapest,17,Budapest XXI,040
Budapest,17,Budapest XXI,041
Budapest,17,Budapest XXI,042
Budapest,17,Budapest XXI,043
Budapest,17,Budapest XXI,044
Budapest,17,Budapest XXI,045
Budapest,17,Budapest XXI,046
Budapest,17,Budapest XXI,047
Budapest,17,Budapest XXI,048
Budapest,17,Budapest XXI,049
Budapest,17,Budapest XXI,050
Budapest,17,Budapest XXI,051
Budapest,17,Budapest XXI,052
Budapest,17,Budapest XXI,053
Budapest,17,Budapest XXI,054
Budapest,17,Budapest XXI,055
Budapest,17,Budapest XXI,056
Budapest,17,Budapest XXI,057
Budapest,17,Budapest XXI,058
Budapest,17,Budapest XXI,059
Budapest,17,Budapest XXI,060
Budapest,17,Budapest XXI,061
Budapest,17,Budapest XXI,062
Budapest,17,Budapest XXI,063
Budapest,17,Budapest XXI,064
Budapest,17,Budapest XXI,065
Budapest,17,Budapest XXI,066
Budapest,17,Budapest XXI,067
Budapest,17,Budapest XXI,068
Budapest,17,Budapest XXI,069
Budapest,17,Budapest XXI,070
Budapest,18,Budapest XXII,001
Budapest,18,Budapest XXII,002
Budapest,18,Budapest XXII,003
Budapest,18,Budapest XXII,004
Budapest,18,Budapest XXII,005
Budapest,18,Budapest XXII,006
Budapest,18,Budapest XXII,007
Budapest,18,Budapest XXII,008
Budapest,18,Budapest XXII,009
Budapest,18,Budapest XXII,010
Budapest,18,Budapest XXII,011
Budapest,18,Budapest XXII,012
Budapest,18,Budapest XXII,013
Budapest,18,Budapest XXII,014
Budapest,18,Budapest XXII,015
Budapest,18,Budapest XXII,016
Budapest,18,Budapest XXII,017
Budapest,18,Budapest XXII,018
Budapest,18,Budapest XXII,019
Budapest,18,Budapest XXII,020
Budapest,18,Budapest XXII,021
Budapest,18,Budapest XXII,022
Budapest,18,Budapest XXII,023
Budapest,18,Budapest XXII,024
Budapest,18,Budapest XXII,025
Budapest,18,Budapest XXII,026
Budapest,18,Budapest XXII,027
Budapest,18,Budapest XXII,028
Budapest,18,Budapest XXII,029
Budapest,18,Budapest XXII,030
Budapest,18,Budapest XXII,031
Budapest,18,Budapest XXII,032
Budapest,18,Budapest XXII,033
Budapest,18,Budapest XXII,034
Budapest,18,Budapest XXII,035
Budapest,18,Budapest XXII,036
Budapest,18,Budapest XXII,037
Budapest,18,Budapest XXII,038
Budapest,17,Budapest XXIII,001
Budapest,17,Budapest XXIII,002
Budapest,17,Budapest XXIII,003
Budapest,17,Budapest XXIII,004
Budapest,17,Budapest XXIII,005
Budapest,17,Budapest XXIII,006
Budapest,17,Budapest XXIII,007
Budapest,17,Budapest XXIII,008
Budapest,17,Budapest XXIII,009
Budapest,17,Budapest XXIII,010
Budapest,17,Budapest XXIII,011
Budapest,17,Budapest XXIII,012
Budapest,17,Budapest XXIII,013
Budapest,17,Budapest XXIII,014
Budapest,17,Budapest XXIII,015
Budapest,17,Budapest XXIII,016
Budapest,17,Budapest XXIII,017
Budapest,17,Budapest XXIII,018
Budapest,17,Budapest XXIII,019
Budapest,17,Budapest XXIII,020
Budapest,17,Budapest XXIII,021
Budapest,17,Budapest XXIII,022
Budapest,17,Budapest XXIII,023
Budapest,17,Budapest XXIII,024
Baranya,04,Abaliget,001
Baranya,04,Adorjás,001
Baranya,04,Almamellék,001
Baranya,04,Almáskeresztúr,001
Baranya,03,Alsómocsolád,001
Baranya,04,Alsószentmárton,001
Baranya,03,Apátvarasd,001
Baranya,04,Aranyosgadány,001
Baranya,03,Ág,001
Baranya,04,Áta,001
Baranya,03,Babarc,001
Baranya,04,Babarcszőlős,001
Baranya,04,Bakonya,001
Baranya,04,Bakóca,001
Baranya,04,Baksa,001
Baranya,04,Baranyahídvég,001
Baranya,04,Baranyajenő,001
Baranya,04,Baranyaszentgyörgy,001
Baranya,04,Basal,001
Baranya,04,Bánfa,001
Baranya,03,Bár,001
Baranya,03,Belvárdgyula,001
Baranya,03,Beremend,001
Baranya,03,Beremend,002
Baranya,03,Beremend,003
Baranya,02,Berkesd,001
Baranya,04,Besence,001
Baranya,03,Bezedek,001
Baranya,04,Bicsérd,001
Baranya,03,Bikal,001
Baranya,03,Birján,001
Baranya,04,Bisse,001
Baranya,04,Boda,001
Baranya,04,Bodolyabér,001
Baranya,02,Bogád,001
Baranya,04,Bogádmindszent,001
Baranya,04,Bogdása,001
Baranya,04,Boldogasszonyfa,001
Baranya,04,Boldogasszonyfa,002
Baranya,04,Boldogasszonyfa,003
Baranya,03,Borjád,001
Baranya,04,Bosta,001
Baranya,04,Botykapeterd,001
Baranya,03,Bóly,001
Baranya,03,Bóly,002
Baranya,03,Bóly,003
Baranya,03,Bóly,004
Baranya,04,Bükkösd,001
Baranya,04,Bükkösd,002
Baranya,04,Bürüs,001
Baranya,04,Csarnóta,001
Baranya,04,Csányoszró,001
Baranya,04,Csebény,001
Baranya,04,Cserdi,001
Baranya,02,Cserkút,001
Baranya,04,Csertő,001
Baranya,04,Csonkamindszent,001
Baranya,04,Cún,001
Baranya,04,Dencsháza,001
Baranya,04,Dinnyeberki,001
Baranya,04,Diósviszló,001
Baranya,04,Drávacsehi,001
Baranya,04,Drávacsepely,001
Baranya,04,Drávafok,001
Baranya,04,Drávaiványi,001
Baranya,04,Drávakeresztúr,001
Baranya,04,Drávapalkonya,001
Baranya,04,Drávapiski,001
Baranya,04,Drávaszabolcs,001
Baranya,04,Drávaszerdahely,001
Baranya,04,Drávasztára,001
Baranya,03,Dunaszekcső,001
Baranya,03,Dunaszekcső,002
Baranya,03,Egerág,001
Baranya,03,Egyházasharaszti,001
Baranya,03,Egyházaskozár,001
Baranya,02,Ellend,001
Baranya,04,Endrőc,001
Baranya,03,Erdősmárok,001
Baranya,03,Erdősmecske,001
Baranya,03,Erzsébet,001
Baranya,03,Fazekasboda,001
Baranya,03,Feked,001
Baranya,04,Felsőegerszeg,001
Baranya,04,Felsőszentmárton,001
Baranya,04,Garé,001
Baranya,04,Gerde,001
Baranya,03,Geresdlak,001
Baranya,03,Geresdlak,002
Baranya,04,Gerényes,001
Baranya,04,Gilvánfa,001
Baranya,04,Gordisa,001
Baranya,04,Gödre,001
Baranya,04,Gödre,002
Baranya,04,Görcsöny,001
Baranya,04,Görcsöny,002
Baranya,04,Görcsöny,003
Baranya,03,Görcsönydoboka,001
Baranya,01,Gyód,001
Baranya,04,Gyöngyfa,001
Baranya,04,Gyöngyösmellék,001
Baranya,04,Harkány,001
Baranya,04,Harkány,002
Baranya,04,Harkány,003
Baranya,04,Harkány,004
Baranya,02,Hásságy,001
Baranya,03,Hegyhátmaróc,001
Baranya,04,Hegyszentmárton,001
Baranya,04,Helesfa,001
Baranya,04,Hetvehely,001
Baranya,03,Hidas,001
Baranya,03,Hidas,002
Baranya,03,Himesháza,001
Baranya,04,Hirics,001
Baranya,04,Hobol,001
Baranya,04,Hobol,002
Baranya,03,Homorúd,001
Baranya,04,Horváthertelend,001
Baranya,03,Hosszúhetény,001
Baranya,03,Hosszúhetény,002
Baranya,03,Hosszúhetény,003
Baranya,04,Husztót,001
Baranya,04,Ibafa,001
Baranya,03,Illocska,001
Baranya,04,Ipacsfa,001
Baranya,03,Ivánbattyán,001
Baranya,03,Ivándárda,001
Baranya,04,Kacsóta,001
Baranya,04,Katádfa,001
Baranya,04,Kákics,001
Baranya,03,Kárász,001
Baranya,03,Kásád,001
Baranya,03,Kátoly,001
Baranya,04,Kemse,001
Baranya,01,Keszü,001
Baranya,03,Kékesd,001
Baranya,04,Kémes,001
Baranya,04,Kétújfalu,001
Baranya,04,Királyegyháza,001
Baranya,04,Kisasszonyfa,001
Baranya,04,Kisbeszterce,001
Baranya,03,Kisbudmér,001
Baranya,04,Kisdér,001
Baranya,04,Kisdobsza,001
Baranya,04,Kishajmás,001
Baranya,03,Kisharsány,001
Baranya,03,Kisherend,001
Baranya,03,Kisjakabfalva,001
Baranya,03,Kiskassa,001
Baranya,03,Kislippó,001
Baranya,03,Kisnyárád,001
Baranya,04,Kisszentmárton,001
Baranya,04,Kisszentmárton,002
Baranya,04,Kistamási,001
Baranya,03,Kistapolca,001
Baranya,04,Kistótfalu,001
Baranya,04,Kisvaszar,001
Baranya,02,Komló,001
Baranya,02,Komló,002
Baranya,02,Komló,003
Baranya,02,Komló,004
Baranya,02,Komló,005
Baranya,02,Komló,006
Baranya,02,Komló,007
Baranya,02,Komló,008
